gene,gene_symbol,gene_biotype,gene_description,log2FoldChange,pvalue,padj
ENSG00000006695.12,COX10,protein_coding,cytochrome c oxidase assembly factor heme A:farnesyltransferase COX10 [Source:HGNC Symbol;Acc:HGNC:2260],-0.5945363225658269,1.8203811055250734e-32,2.097751659347441e-31
ENSG00000006704.11,GTF2IRD1,protein_coding,GTF2I repeat domain containing 1 [Source:HGNC Symbol;Acc:HGNC:4661],-0.3860395429231026,3.412608599396993e-08,9.316024751852836e-08
ENSG00000006712.15,PAF1,protein_coding,"PAF1 homolog, Paf1/RNA polymerase II complex component [Source:HGNC Symbol;Acc:HGNC:25459]",-0.0406452029991977,0.3951141207946318,0.4527904608044122
ENSG00000006715.16,VPS41,protein_coding,VPS41 subunit of HOPS complex [Source:HGNC Symbol;Acc:HGNC:12713],-0.3536571056437335,1.2204880744326075e-09,3.738730062515643e-09
ENSG00000006740.17,ARHGAP44,protein_coding,Rho GTPase activating protein 44 [Source:HGNC Symbol;Acc:HGNC:29096],-0.1449950279706817,0.2806610264851435,0.3362962008240405
ENSG00000006744.19,ELAC2,protein_coding,elaC ribonuclease Z 2 [Source:HGNC Symbol;Acc:HGNC:14198],-0.2400825953945469,9.280843414367634e-07,2.2370409727375822e-06
ENSG00000006747.15,SCIN,protein_coding,scinderin [Source:HGNC Symbol;Acc:HGNC:21695],-2.011567814020763,1.572967879669362e-20,9.821618001522565e-20
ENSG00000006756.16,ARSD,protein_coding,arylsulfatase D [Source:HGNC Symbol;Acc:HGNC:717],-0.9634553283563836,5.119835119000307e-43,9.465865748382506e-42
ENSG00000006757.12,PNPLA4,protein_coding,"patatin like domain 4, phospholipase and triacylglycerol lipase  [Source:HGNC Symbol;Acc:HGNC:24887]",-0.7983120398725365,5.173250607971814e-21,3.319306149534982e-20
ENSG00000006788.14,MYH13,protein_coding,myosin heavy chain 13 [Source:HGNC Symbol;Acc:HGNC:7571],4.721734766901822,3.0962099528370086e-31,3.371694511950535e-30
ENSG00000006831.10,ADIPOR2,protein_coding,adiponectin receptor 2 [Source:HGNC Symbol;Acc:HGNC:24041],0.0175445794141507,0.7710572778797373,0.7978039621484933
ENSG00000006837.12,CDKL3,protein_coding,cyclin dependent kinase like 3 [Source:HGNC Symbol;Acc:HGNC:15483],0.7942280953438453,4.126081777222225e-17,2.1065311889166942e-16
ENSG00000007001.13,UPP2,protein_coding,uridine phosphorylase 2 [Source:HGNC Symbol;Acc:HGNC:23061],-4.3369822536496505,5.6371593793268445e-93,6.63495043998214e-91
ENSG00000007038.11,PRSS21,protein_coding,serine protease 21 [Source:HGNC Symbol;Acc:HGNC:9485],2.2961233136390553,6.914345491993552e-20,4.169496556501248e-19
ENSG00000007047.15,MARK4,protein_coding,microtubule affinity regulating kinase 4 [Source:HGNC Symbol;Acc:HGNC:13538],0.4104994706445582,1.8915680505395944e-18,1.0471937581538048e-17
ENSG00000007062.12,PROM1,protein_coding,prominin 1 [Source:HGNC Symbol;Acc:HGNC:9454],-1.220349613378197,2.4338732740610473e-05,5.11796081474125e-05
ENSG00000007080.11,CCDC124,protein_coding,coiled-coil domain containing 124 [Source:HGNC Symbol;Acc:HGNC:25171],0.4887493336243771,5.18042758839599e-10,1.633835033211676e-09
ENSG00000007129.18,CEACAM21,protein_coding,CEA cell adhesion molecule 21 [Source:HGNC Symbol;Acc:HGNC:28834],1.855226521492157,5.9009956077127345e-53,1.6463674641343672e-51
ENSG00000007168.14,PAFAH1B1,protein_coding,platelet activating factor acetylhydrolase 1b regulatory subunit 1 [Source:HGNC Symbol;Acc:HGNC:8574],-0.3291486469844036,2.2706388131323273e-13,9.094705828117979e-13
ENSG00000007171.18,NOS2,protein_coding,nitric oxide synthase 2 [Source:HGNC Symbol;Acc:HGNC:7873],0.9413411316406874,8.395361179864948e-09,2.4023139714488412e-08
ENSG00000007174.18,DNAH9,protein_coding,dynein axonemal heavy chain 9 [Source:HGNC Symbol;Acc:HGNC:2953],-0.971671551345093,8.481455347907683e-08,2.240518567255816e-07
ENSG00000007202.15,BLTP2,protein_coding,bridge-like lipid transfer protein family member 2 [Source:HGNC Symbol;Acc:HGNC:28960],-0.5571501410511681,3.592630935628082e-18,1.9517055153133098e-17
ENSG00000007216.15,SLC13A2,protein_coding,solute carrier family 13 member 2 [Source:HGNC Symbol;Acc:HGNC:10917],-4.726882107038838,7.633924670821695e-39,1.1766265361359152e-37
ENSG00000007237.19,GAS7,protein_coding,growth arrest specific 7 [Source:HGNC Symbol;Acc:HGNC:4169],0.5818225965781348,9.964393593731492e-07,2.3948139209016323e-06
ENSG00000007255.10,TRAPPC6A,protein_coding,trafficking protein particle complex subunit 6A [Source:HGNC Symbol;Acc:HGNC:23069],-0.353048871997495,0.0001198964958942,0.0002341332085653
ENSG00000007264.15,MATK,protein_coding,megakaryocyte-associated tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:6906],2.253921522274779,2.3993879112189507e-69,1.1948053898028338e-67
ENSG00000007306.15,CEACAM7,protein_coding,CEA cell adhesion molecule 7 [Source:HGNC Symbol;Acc:HGNC:1819],-2.5262404362770847,1.6252954909864136e-08,4.5475238128738485e-08
ENSG00000007312.13,CD79B,protein_coding,CD79b molecule [Source:HGNC Symbol;Acc:HGNC:1699],1.0434212453605032,6.810317842186938e-17,3.4274752900185893e-16
ENSG00000007314.12,SCN4A,protein_coding,sodium voltage-gated channel alpha subunit 4 [Source:HGNC Symbol;Acc:HGNC:10591],1.6362278579332536,2.6317612174214802e-20,1.6227556874676098e-19
ENSG00000007341.19,ST7L,protein_coding,suppression of tumorigenicity 7 like [Source:HGNC Symbol;Acc:HGNC:18441],-0.1880105639937987,2.46787491040447e-05,5.185589951224482e-05
ENSG00000007350.17,TKTL1,protein_coding,transketolase like 1 [Source:HGNC Symbol;Acc:HGNC:11835],0.1234629476173418,0.4787316599629918,0.5334409862265861
ENSG00000007372.24,PAX6,protein_coding,paired box 6 [Source:HGNC Symbol;Acc:HGNC:8620],3.6576842863756815,7.786627999362385e-33,9.117834946992315e-32
ENSG00000007376.8,RPUSD1,protein_coding,RNA pseudouridine synthase domain containing 1 [Source:HGNC Symbol;Acc:HGNC:14173],0.5810251873995224,2.646677065335437e-15,1.2035923498939503e-14
ENSG00000007384.15,RHBDF1,protein_coding,rhomboid 5 homolog 1 [Source:HGNC Symbol;Acc:HGNC:20561],0.5608594700653419,1.4175208332014618e-11,5.0180991718654166e-11
ENSG00000007392.17,LUC7L,protein_coding,LUC7 like [Source:HGNC Symbol;Acc:HGNC:6723],1.0403517027842764,4.030403388651206e-22,2.740170932868966e-21
ENSG00000007402.12,CACNA2D2,protein_coding,calcium voltage-gated channel auxiliary subunit alpha2delta 2 [Source:HGNC Symbol;Acc:HGNC:1400],-2.2090205175718034,1.4518166037054992e-98,2.063733607831105e-96
ENSG00000007516.14,BAIAP3,protein_coding,BAI1 associated protein 3 [Source:HGNC Symbol;Acc:HGNC:948],-1.1881486974013713,1.5905034021747728e-24,1.2316759614901441e-23
ENSG00000007520.4,TSR3,protein_coding,TSR3 ribosome maturation factor [Source:HGNC Symbol;Acc:HGNC:14175],0.3097520622898984,1.708154116897668e-06,4.018436125122324e-06
ENSG00000007541.17,PIGQ,protein_coding,phosphatidylinositol glycan anchor biosynthesis class Q [Source:HGNC Symbol;Acc:HGNC:14135],-0.4030720389517663,7.128530179320894e-06,1.5804374032035365e-05
ENSG00000007545.16,CRAMP1,protein_coding,cramped chromatin regulator homolog 1 [Source:HGNC Symbol;Acc:HGNC:14122],0.505799559624093,5.6129067260641714e-14,2.3399241476405713e-13
ENSG00000007866.22,TEAD3,protein_coding,TEA domain transcription factor 3 [Source:HGNC Symbol;Acc:HGNC:11716],-0.2666160096289514,0.000281110449783,0.0005272430596455
ENSG00000007908.16,SELE,protein_coding,selectin E [Source:HGNC Symbol;Acc:HGNC:10718],-1.843044235941342,3.125610892397554e-23,2.255638207131853e-22
ENSG00000007923.16,DNAJC11,protein_coding,DnaJ heat shock protein family (Hsp40) member C11 [Source:HGNC Symbol;Acc:HGNC:25570],-1.3442857211348145,4.2484933268846835e-95,5.4562955584740985e-93
ENSG00000007933.13,FMO3,protein_coding,flavin containing dimethylaniline monoxygenase 3 [Source:HGNC Symbol;Acc:HGNC:3771],0.345792313572945,0.0493344628819574,0.069181760191367
ENSG00000007944.15,MYLIP,protein_coding,myosin regulatory light chain interacting protein [Source:HGNC Symbol;Acc:HGNC:21155],0.1427443434587592,0.0509739886508673,0.0712930411471532
ENSG00000007952.18,NOX1,protein_coding,NADPH oxidase 1 [Source:HGNC Symbol;Acc:HGNC:7889],-0.0335227142051242,0.7156057587528901,0.7485289051094711
ENSG00000007968.7,E2F2,protein_coding,E2F transcription factor 2 [Source:HGNC Symbol;Acc:HGNC:3114],2.368096235624753,3.0987247243058924e-72,1.690415220391408e-70
ENSG00000008018.9,PSMB1,protein_coding,proteasome 20S subunit beta 1 [Source:HGNC Symbol;Acc:HGNC:9537],0.2343709776622975,6.2388524086952e-05,0.0001255844969266
ENSG00000008056.14,SYN1,protein_coding,synapsin I [Source:HGNC Symbol;Acc:HGNC:11494],1.478593749974197,3.6655245877027063e-16,1.760510225078308e-15
ENSG00000008083.14,JARID2,protein_coding,jumonji and AT-rich interaction domain containing 2 [Source:HGNC Symbol;Acc:HGNC:6196],0.4106671896439144,1.4155456764745743e-14,6.143906866525144e-14
ENSG00000008086.13,CDKL5,protein_coding,cyclin dependent kinase like 5 [Source:HGNC Symbol;Acc:HGNC:11411],-0.27814675415334,0.0019591266999624,0.0033293130453367
ENSG00000008118.10,CAMK1G,protein_coding,calcium/calmodulin dependent protein kinase IG [Source:HGNC Symbol;Acc:HGNC:14585],-0.9791024715855344,6.201915376791123e-11,2.1003644694931208e-10
ENSG00000008128.23,CDK11A,protein_coding,cyclin dependent kinase 11A [Source:HGNC Symbol;Acc:HGNC:1730],0.899855244843008,4.3442598644099794e-14,1.8261444765241811e-13
ENSG00000008130.15,NADK,protein_coding,NAD kinase [Source:HGNC Symbol;Acc:HGNC:29831],0.0143167134730152,0.7587166155795471,0.7868537323877514
ENSG00000008196.13,TFAP2B,protein_coding,transcription factor AP-2 beta [Source:HGNC Symbol;Acc:HGNC:11743],-5.762167539013022,9.387269889854517e-62,3.568950609552307e-60
ENSG00000008197.5,TFAP2D,protein_coding,transcription factor AP-2 delta [Source:HGNC Symbol;Acc:HGNC:15581],2.59701974295435,1.3191058446681054e-05,2.8479559393807883e-05
ENSG00000008226.20,DLEC1,protein_coding,DLEC1 cilia and flagella associated protein [Source:HGNC Symbol;Acc:HGNC:2899],0.1507528358158189,0.3244989622209923,0.3815985439472313
ENSG00000008256.16,CYTH3,protein_coding,cytohesin 3 [Source:HGNC Symbol;Acc:HGNC:9504],-0.1675466623208382,0.0095169656940583,0.0148385862715848
ENSG00000008277.14,ADAM22,protein_coding,ADAM metallopeptidase domain 22 [Source:HGNC Symbol;Acc:HGNC:201],-0.3364489470753771,0.0027073802854466,0.0045233797849482
ENSG00000008282.9,SYPL1,protein_coding,synaptophysin like 1 [Source:HGNC Symbol;Acc:HGNC:11507],-0.4278123216198304,7.199092343701536e-10,2.244048149613993e-09
ENSG00000008283.16,CYB561,protein_coding,cytochrome b561 [Source:HGNC Symbol;Acc:HGNC:2571],-0.2499876280867063,0.0002321010213897,0.0004395733110087
ENSG00000008294.21,SPAG9,protein_coding,sperm associated antigen 9 [Source:HGNC Symbol;Acc:HGNC:14524],0.1143560689857273,0.0928233140269529,0.123736866516784
ENSG00000008300.17,CELSR3,protein_coding,cadherin EGF LAG seven-pass G-type receptor 3 [Source:HGNC Symbol;Acc:HGNC:3230],1.4934121463661587,4.643598124500317e-22,3.1472400191859526e-21
ENSG00000008311.15,AASS,protein_coding,aminoadipate-semialdehyde synthase [Source:HGNC Symbol;Acc:HGNC:17366],-0.8500756893286173,2.4953392595063457e-18,1.3705197418870896e-17
ENSG00000008323.15,PLEKHG6,protein_coding,pleckstrin homology and RhoGEF domain containing G6 [Source:HGNC Symbol;Acc:HGNC:25562],0.641113016276139,1.3095070854222884e-05,2.828251912536939e-05
ENSG00000008324.12,SS18L2,protein_coding,SS18 like 2 [Source:HGNC Symbol;Acc:HGNC:15593],0.0593180621038683,0.4038708309166213,0.4613905438383532
ENSG00000008382.16,MPND,protein_coding,MPN domain containing [Source:HGNC Symbol;Acc:HGNC:25934],0.1375223653051091,0.0556136821136335,0.0772521553085744
ENSG00000008394.13,MGST1,protein_coding,microsomal glutathione S-transferase 1 [Source:HGNC Symbol;Acc:HGNC:7061],0.532427598663971,0.0004772653563937,0.000872930381913
ENSG00000008405.12,CRY1,protein_coding,cryptochrome circadian regulator 1 [Source:HGNC Symbol;Acc:HGNC:2384],-0.3485912694346973,8.46925647315838e-07,2.049978586681719e-06
ENSG00000008438.5,PGLYRP1,protein_coding,peptidoglycan recognition protein 1 [Source:HGNC Symbol;Acc:HGNC:8904],1.2599163602186636,2.7921526335847614e-09,8.307781351505864e-09
ENSG00000008441.18,NFIX,protein_coding,nuclear factor I X [Source:HGNC Symbol;Acc:HGNC:7788],0.7569718099396477,4.663198333681579e-20,2.8388086539164113e-19
ENSG00000008513.16,ST3GAL1,protein_coding,"ST3 beta-galactoside alpha-2,3-sialyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:10862]",-0.4147607150504321,5.4688776690107265e-05,0.0001107414785713
ENSG00000008516.17,MMP25,protein_coding,matrix metallopeptidase 25 [Source:HGNC Symbol;Acc:HGNC:14246],2.0760562091880916,3.0514380964418095e-70,1.5617103693584235e-68
ENSG00000008517.18,IL32,protein_coding,interleukin 32 [Source:HGNC Symbol;Acc:HGNC:16830],1.9708969507164809,6.98869830989897e-49,1.655720098107815e-47
ENSG00000008710.20,PKD1,protein_coding,"polycystin 1, transient receptor potential channel interacting [Source:HGNC Symbol;Acc:HGNC:9008]",0.7321219028391976,2.9687924549938125e-23,2.145053299608199e-22
ENSG00000008735.14,MAPK8IP2,protein_coding,mitogen-activated protein kinase 8 interacting protein 2 [Source:HGNC Symbol;Acc:HGNC:6883],0.2375064550611589,0.2284585966112572,0.2798281925866956
ENSG00000008838.20,MED24,protein_coding,mediator complex subunit 24 [Source:HGNC Symbol;Acc:HGNC:22963],-0.0315832617958155,0.4614599066846974,0.5171667455040179
ENSG00000008853.17,RHOBTB2,protein_coding,Rho related BTB domain containing 2 [Source:HGNC Symbol;Acc:HGNC:18756],0.0057965853969924,0.9494442992769608,0.9565087530051648
ENSG00000008869.12,HEATR5B,protein_coding,HEAT repeat containing 5B [Source:HGNC Symbol;Acc:HGNC:29273],0.0976062198725239,0.0815953113866548,0.1099598221134361
ENSG00000008952.17,SEC62,protein_coding,"SEC62 homolog, preprotein translocation factor [Source:HGNC Symbol;Acc:HGNC:11846]",-0.3360583532664039,1.7638405986894156e-08,4.921944430571315e-08
ENSG00000008988.11,RPS20,protein_coding,ribosomal protein S20 [Source:HGNC Symbol;Acc:HGNC:10405],1.0320760945113463,8.50472670469243e-29,8.208954826951163e-28
ENSG00000009307.16,CSDE1,protein_coding,cold shock domain containing E1 [Source:HGNC Symbol;Acc:HGNC:29905],-0.2576537310515291,1.735109034538298e-07,4.464185143698514e-07
ENSG00000009335.18,UBE3C,protein_coding,ubiquitin protein ligase E3C [Source:HGNC Symbol;Acc:HGNC:16803],-0.2579207398278471,4.192400869928444e-06,9.521299543595136e-06
ENSG00000009413.16,REV3L,protein_coding,"REV3 like, DNA directed polymerase zeta catalytic subunit [Source:HGNC Symbol;Acc:HGNC:9968]",-0.1392712340652695,0.086516545598364,0.1160173725707256
ENSG00000009694.13,TENM1,protein_coding,teneurin transmembrane protein 1 [Source:HGNC Symbol;Acc:HGNC:8117],2.4409717593658375,1.07849446849726e-54,3.2069645573490223e-53
ENSG00000009709.12,PAX7,protein_coding,paired box 7 [Source:HGNC Symbol;Acc:HGNC:8621],1.3777536262254584,0.0043776272387571,0.0071321244514309
ENSG00000009724.17,MASP2,protein_coding,MBL associated serine protease 2 [Source:HGNC Symbol;Acc:HGNC:6902],0.7805612377871077,6.378745306099329e-09,1.8446568979377138e-08
ENSG00000009765.15,IYD,protein_coding,iodotyrosine deiodinase [Source:HGNC Symbol;Acc:HGNC:21071],-4.294723538616526,1.5181802720621717e-72,8.359414684237503e-71
ENSG00000009780.16,FAM76A,protein_coding,family with sequence similarity 76 member A [Source:HGNC Symbol;Acc:HGNC:28530],-0.1242658095121504,0.0180578550525605,0.0270647484024109
ENSG00000009790.15,TRAF3IP3,protein_coding,TRAF3 interacting protein 3 [Source:HGNC Symbol;Acc:HGNC:30766],1.8215062552709504,9.42772295158198e-43,1.7185146129093722e-41
ENSG00000009830.12,POMT2,protein_coding,protein O-mannosyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:19743],-0.1006995772859182,0.0978636180843279,0.1298523325128561
ENSG00000009844.16,VTA1,protein_coding,vesicle trafficking 1 [Source:HGNC Symbol;Acc:HGNC:20954],-0.3147248694216875,3.6073807844845756e-09,1.0642195411993415e-08
ENSG00000009950.16,MLXIPL,protein_coding,MLX interacting protein like [Source:HGNC Symbol;Acc:HGNC:12744],0.851122575426746,4.719679587386224e-06,1.0670734894947596e-05
ENSG00000009954.11,BAZ1B,protein_coding,bromodomain adjacent to zinc finger domain 1B [Source:HGNC Symbol;Acc:HGNC:961],0.240863088474956,5.283005718518655e-07,1.3029093180597075e-06
ENSG00000010017.13,RANBP9,protein_coding,RAN binding protein 9 [Source:HGNC Symbol;Acc:HGNC:13727],-0.28815783448013,2.665719712385489e-09,7.942445397569006e-09
ENSG00000010030.14,ETV7,protein_coding,ETS variant transcription factor 7 [Source:HGNC Symbol;Acc:HGNC:18160],2.685226732176647,1.1504049671591896e-91,1.2639678795136194e-89
ENSG00000010072.16,SPRTN,protein_coding,SprT-like N-terminal domain [Source:HGNC Symbol;Acc:HGNC:25356],-0.1905098525058775,6.011147832785987e-05,0.0001211893547332
ENSG00000010165.20,METTL13,protein_coding,"methyltransferase 13, eEF1A N-terminus and K55 [Source:HGNC Symbol;Acc:HGNC:24248]",-0.3011937737501494,5.527623585561218e-11,1.8793135574359448e-10
ENSG00000010219.13,DYRK4,protein_coding,dual specificity tyrosine phosphorylation regulated kinase 4 [Source:HGNC Symbol;Acc:HGNC:3095],0.3951017455143816,1.0377140385409362e-10,3.4523684493551636e-10
ENSG00000010244.19,ZNF207,protein_coding,zinc finger protein 207 [Source:HGNC Symbol;Acc:HGNC:12998],0.3932919421558863,2.758664947846045e-26,2.3443513511019504e-25
ENSG00000010256.11,UQCRC1,protein_coding,ubiquinol-cytochrome c reductase core protein 1 [Source:HGNC Symbol;Acc:HGNC:12585],-1.0313270578798706,6.769950576555457e-24,5.083989848241302e-23
ENSG00000010270.14,STARD3NL,protein_coding,STARD3 N-terminal like [Source:HGNC Symbol;Acc:HGNC:19169],0.4277242994076391,1.1658108863656197e-12,4.458486723651497e-12
ENSG00000010278.15,CD9,protein_coding,CD9 molecule [Source:HGNC Symbol;Acc:HGNC:1709],-0.5552283262726391,1.7246750405771674e-05,3.678160143522777e-05
ENSG00000010282.15,HHATL,protein_coding,hedgehog acyltransferase like [Source:HGNC Symbol;Acc:HGNC:13242],4.393447321001721,3.4552821903219483e-20,2.1163769089014528e-19
ENSG00000010292.13,NCAPD2,protein_coding,non-SMC condensin I complex subunit D2 [Source:HGNC Symbol;Acc:HGNC:24305],0.2969831997604868,8.552681289454175e-06,1.880600589782488e-05
ENSG00000010295.20,IFFO1,protein_coding,intermediate filament family orphan 1 [Source:HGNC Symbol;Acc:HGNC:24970],1.767668432182787,3.206906172602622e-78,2.1759721429512182e-76
ENSG00000010310.9,GIPR,protein_coding,gastric inhibitory polypeptide receptor [Source:HGNC Symbol;Acc:HGNC:4271],-0.0026749244005424,0.9889191404580084,0.9903870236970382
ENSG00000010318.21,PHF7,protein_coding,PHD finger protein 7 [Source:HGNC Symbol;Acc:HGNC:18458],-0.2172409530676879,0.0111118745245418,0.0171588948882616
ENSG00000010319.7,SEMA3G,protein_coding,semaphorin 3G [Source:HGNC Symbol;Acc:HGNC:30400],-1.6256654518027414,6.742740338030622e-28,6.2187954014828424e-27
ENSG00000010322.16,NISCH,protein_coding,nischarin [Source:HGNC Symbol;Acc:HGNC:18006],-0.5818376810166793,1.0427618772020078e-20,6.573557700419134e-20
ENSG00000010327.10,STAB1,protein_coding,stabilin 1 [Source:HGNC Symbol;Acc:HGNC:18628],1.6599240770596573,1.6018932701448625e-52,4.397541272952406e-51
ENSG00000010361.14,FUZ,protein_coding,fuzzy planar cell polarity protein [Source:HGNC Symbol;Acc:HGNC:26219],0.0316824314975991,0.6429633746567038,0.6839391903795964
ENSG00000010379.16,SLC6A13,protein_coding,solute carrier family 6 member 13 [Source:HGNC Symbol;Acc:HGNC:11046],1.0361540460146528,1.7302416389461765e-07,4.452618612520958e-07
ENSG00000010404.18,IDS,protein_coding,iduronate 2-sulfatase [Source:HGNC Symbol;Acc:HGNC:5389],0.3621216083562124,3.8808356205098985e-05,7.989151249029057e-05
ENSG00000010438.17,PRSS3,protein_coding,serine protease 3 [Source:HGNC Symbol;Acc:HGNC:9486],-1.7172002623007714,1.054920765024644e-07,2.762527979431507e-07
